timestamp,symbol,price,sma_fast,sma_slow,rsi,macd,macd_signal,bb_upper,bb_mid,bb_lower,signal
2026-07-19T08:45:52,R_100,545.66,545.6119999999999,545.379,81.52,0.1902,0.18594,545.8014,545.379,544.9566,
2026-07-19T08:45:52,R_100,545.89,545.67,545.4240000000001,83.65,0.20666,0.19008,545.8633,545.424,544.9847,
2026-07-19T08:45:52,R_100,545.83,545.704,545.457,77.67,0.21242,0.19455,545.9148,545.457,544.9992,
2026-07-19T08:45:52,R_100,545.76,545.734,545.4885,71.15,0.20892,0.19742,545.9382,545.4885,545.0388,
2026-07-19T08:45:52,R_100,545.66,545.76,545.5095,61.17,0.19583,0.1971,545.9494,545.5095,545.0696,
2026-07-19T08:45:52,R_100,545.38,545.704,545.5204999999999,45.16,0.161,0.18988,545.9338,545.5205,545.1072,
2026-07-19T08:45:52,R_100,545.55,545.6360000000001,545.544,51.77,0.14544,0.18099,545.9016,545.544,545.1864,
2026-07-19T08:45:52,R_100,545.62,545.594,545.5654999999999,54.05,0.13717,0.17223,545.8829,545.5655,545.2481,
2026-07-19T08:45:52,R_100,545.72,545.586,545.5885,58.44,0.13711,0.16521,545.8781,545.5885,545.2989,PUT
2026-07-19T08:45:52,R_100,545.44,545.5419999999999,545.5944999999999,45.56,0.11317,0.1548,545.8651,545.5945,545.3239,
2026-07-19T08:45:52,R_100,545.22,545.51,545.5840000000001,40.0,0.07556,0.13895,545.8947,545.584,545.2733,
2026-07-19T08:45:52,R_100,545.26,545.452,545.572,39.36,0.04843,0.12085,545.9134,545.572,545.2306,
2026-07-19T08:45:52,R_100,545.3,545.3880000000001,545.562,41.71,0.02982,0.10264,545.9234,545.562,545.2006,
2026-07-19T08:45:52,R_100,545.34,545.3120000000001,545.554,44.81,0.01808,0.08573,545.9281,545.554,545.1799,
2026-07-19T08:45:52,R_100,545.1,545.2439999999999,545.536,35.57,-0.01046,0.06649,545.9604,545.536,545.1116,
2026-07-19T08:45:52,R_100,545.18,545.236,545.5155,30.17,-0.02633,0.04793,545.9676,545.5155,545.0634,
2026-07-19T08:45:52,R_100,545.26,545.2359999999999,545.4985,34.25,-0.03207,0.03193,545.9626,545.4985,545.0344,
2026-07-19T08:45:52,R_100,545.41,545.258,545.4860000000001,40.74,-0.02424,0.02069,545.9453,545.486,545.0267,
2026-07-19T08:45:52,R_100,545.57,545.304,545.4840000000002,47.69,-0.00507,0.01554,545.9413,545.484,545.0267,
2026-07-19T08:45:52,R_100,545.41,545.366,545.4780000000001,50.82,-0.00275,0.01188,545.9359,545.478,545.0201,
2026-07-19T08:45:52,R_100,545.23,545.376,545.4565,41.3,-0.01527,0.00645,545.9188,545.4565,544.9942,
2026-07-19T08:45:52,R_100,545.33,545.39,545.4285000000001,42.25,-0.01692,0.00178,545.8459,545.4285,545.0111,
2026-07-19T08:45:52,R_100,545.44,545.396,545.4090000000001,42.55,-0.00925,-0.00043,545.7815,545.409,545.0365,
2026-07-19T08:45:52,R_100,545.49,545.3799999999999,545.3955000000001,51.52,0.00086,-0.00017,545.7323,545.3955,545.0587,
2026-07-19T08:45:52,R_100,545.57,545.412,545.391,61.59,0.01515,0.00289,545.715,545.391,545.067,CALL
2026-07-19T08:45:52,R_100,545.82,545.53,545.413,66.28,0.04612,0.01154,545.7894,545.413,545.0366,
2026-07-19T08:45:52,R_100,545.93,545.65,545.432,67.6,0.07863,0.02496,545.8707,545.432,544.9933,
2026-07-19T08:45:52,R_100,545.95,545.7520000000001,545.4485000000001,67.23,0.1048,0.04092,545.9388,545.4485,544.9582,
2026-07-19T08:45:52,R_100,545.97,545.8480000000002,545.461,78.06,0.1257,0.05788,545.9915,545.461,544.9305,
2026-07-19T08:45:52,R_100,545.66,545.866,545.472,63.48,0.11592,0.06949,546.0098,545.472,544.9342,
2026-07-19T08:45:52,R_100,545.4,545.782,545.481,53.57,0.08619,0.07283,546.0069,545.481,544.9551,
2026-07-19T08:45:52,R_100,545.17,545.63,545.4765,44.12,0.04357,0.06698,546.0118,545.4765,544.9412,
2026-07-19T08:45:52,R_100,545.13,545.4660000000001,545.468,38.54,0.00649,0.05488,546.0203,545.468,544.9157,PUT
2026-07-19T08:45:52,R_100,544.87,545.246,545.4445,36.63,-0.04337,0.03523,546.0565,545.4445,544.8325,
2026-07-19T08:45:52,R_100,544.87,545.088,545.433,40.22,-0.08195,0.01179,546.0799,545.433,544.7861,
2026-07-19T08:45:52,R_100,544.88,544.984,545.4179999999999,37.14,-0.11044,-0.01265,546.1024,545.418,544.7336,
2026-07-19T08:45:52,R_100,544.96,544.942,545.403,36.05,-0.12512,-0.03515,546.1146,545.403,544.6914,
2026-07-19T08:45:52,R_100,545.11,544.938,545.3880000000001,39.56,-0.12323,-0.05276,546.1115,545.388,544.6645,
2026-07-19T08:45:52,R_100,545.0,544.964,545.3594999999999,34.59,-0.12912,-0.06803,546.0976,545.3595,544.6214,
2026-07-19T08:45:52,R_100,545.07,545.0040000000001,545.3425,27.54,-0.12668,-0.07976,546.0913,545.3425,544.5937,
2026-07-19T08:45:52,R_100,544.95,545.018,545.3285,20.83,-0.1329,-0.09039,546.0964,545.3285,544.5606,
2026-07-19T08:45:52,R_100,544.97,545.0200000000001,545.3104999999999,20.83,-0.13466,-0.09924,546.0949,545.3105,544.5261,
2026-07-19T08:45:52,R_100,544.8,544.958,545.2784999999999,18.03,-0.14806,-0.10901,546.0923,545.2785,544.4647,
2026-07-19T08:45:52,R_100,544.95,544.948,545.2515000000001,28.74,-0.14491,-0.11619,546.0716,545.2515,544.4314,
2026-07-19T08:45:52,R_100,544.94,544.922,545.22,33.8,-0.14159,-0.12127,546.037,545.22,544.403,
2026-07-19T08:45:52,R_100,545.17,544.966,545.1875,50.0,-0.11903,-0.12082,545.9541,545.1875,544.4209,
2026-07-19T08:45:52,R_100,545.24,545.0200000000001,545.153,53.79,-0.09441,-0.11554,545.8366,545.153,544.4694,
2026-07-19T08:45:52,R_100,545.26,545.1120000000001,545.1185,66.12,-0.07245,-0.10692,545.6938,545.1185,544.5432,
2026-07-19T08:45:52,R_100,545.21,545.164,545.0805,63.49,-0.05841,-0.09722,545.4976,545.0805,544.6634,CALL
2026-07-19T08:45:52,R_100,545.2,545.216,545.0575000000001,62.7,-0.04754,-0.08728,545.38,545.0575,544.735,
2026-07-19T08:45:52,R_100,545.19,545.22,545.047,59.66,-0.03928,-0.07768,545.3344,545.047,544.7596,
2026-07-19T08:45:52,R_100,545.18,545.208,545.0475000000001,53.33,-0.03316,-0.06878,545.3358,545.0475,544.7592,
2026-07-19T08:45:52,R_100,545.21,545.1980000000001,545.0515000000001,60.82,-0.02559,-0.06014,545.3467,545.0515,544.7563,
2026-07-19T08:45:52,R_100,545.23,545.202,545.0695,58.7,-0.01778,-0.05167,545.362,545.0695,544.777,
2026-07-19T08:45:52,R_100,545.25,545.212,545.0885000000001,68.29,-0.00986,-0.04331,545.3758,545.0885,544.8012,
2026-07-19T08:45:52,R_100,545.38,545.25,545.1134999999999,72.04,0.00683,-0.03328,545.4112,545.1135,544.8158,
